Gridpoint,2019-01-13 20:00:00
28588,-0.3119813185477441
28589,-0.30955930067963533
28590,-0.306183081263753
28591,-0.3018787631216191
28592,-0.296678436719747
28593,-0.2906186506441393
28594,-0.28373974625039944
28595,-0.2760841500535294
28596,-0.26770001866082055
28597,-0.2586348210233343
28598,-0.24905431731726935
28599,-0.23909197454417258
28600,-0.22879930894028572
28601,-0.2182234508303634
28602,-0.20741266608766948
28603,-0.19652857383791297
28604,-0.18566619524986172
28605,-0.17486748434868274
28606,-0.1641689873808571
28607,-0.15360442237418853
28608,-0.14320915020774602
28609,-0.1330257052529965
28610,-0.12310846832457047
28611,-0.11352508303830666
28612,-0.10435391980422423
28613,-0.09567901692071773
28614,-0.08758490273286204
28615,-0.08015279670990197
28616,-0.07345907141797182
28617,-0.0675742467961067
28618,-0.06256357473872251
28619,-0.05848778943009969
28620,-0.05540346488281093
28621,-0.05291516248452338
28622,-0.05060332919298489
28623,-0.04848229757404483
28624,-0.04656497623860577
28625,-0.0448629105412016
28626,-0.04338664178564881
28627,-0.04214579791449543
28628,-0.04114920526336032
28629,-0.04028769199944962
28630,-0.03942025072869196
28631,-0.038544944198300186
28632,-0.03766005757683806
28633,-0.03676398366027145
28634,-0.03585534175894139
28635,-0.03493315631606755
28636,-0.03399701915049029
28637,-0.03304723389707658
28638,-0.03208492850151831
28639,-0.03111212893503025
28640,-0.03013177740946402
28641,-0.02914770308316947
28642,-0.02816454535393489
28643,-0.027187640005082794
28644,-0.026222875435161403
28645,-0.025276585830611303
28646,-0.024355348779092276
28647,-0.023465897608138633
28648,-0.022614991708759854
28649,-0.02180936597979123
28650,-0.02105559925496454
28651,-0.02036013902238787
28652,-0.019729201342785645
28653,-0.019129389616122504
28654,-0.01852158382252842
28655,-0.017909356901645298
28656,-0.008583722708620982
28657,-0.008583722708620982
28658,-0.008583722708620982
28659,-0.008583722708620982
28660,-0.00852314318831875
28661,-0.008250268932471107
28662,-0.007770863966506508
28663,-0.007099385943853429
28664,-0.006250487259700873
28665,-0.00525189817929908
28666,-0.004044866897482546
28667,-0.0025769618013293835
28668,-0.0008644732752538984
28669,0.001076223626757585
28670,0.0032286973711223013
28671,0.005576505927812082
28672,0.008103135225203156
28673,0.010792187389473247
28674,0.013627326392970977
28675,0.01659241178562149
28676,0.01967212986585439
28677,0.022851195531204713
28678,0.026114112335269526
28679,0.029445901589761247
28680,0.0328320907356046
28681,0.036258707556720164
28682,0.039712448460763036
28683,0.04318086632948858
28684,0.04664419505169478
28685,0.049962227456060916
28686,0.05298750012194066
28687,0.055663951419793946
28688,0.05799184960345269
28689,0.059978655203678295
28690,0.06163249693247509
28691,0.06296188993153383
28692,0.06397559864830825
28693,0.06468232218251152
28694,0.06509030093050644
28695,0.06520681662531773
28696,0.06503754825055272
28697,0.06458574215006438
28698,0.06390573405118145
28699,0.06346746146095508
28700,0.0633659603438598
28701,0.0635642748066315
28702,0.06401445152558845
28703,0.06466114826316788
28704,0.06550440318247538
28705,0.06647287638524728
28706,0.06746653340592251
28707,0.06856096128997373
28708,0.06979360859585507
28709,0.0710675549252641
28710,0.07205063653221382
28711,0.07271419408040447
28712,0.07328779700847583
28713,0.07373257967116241
28714,0.07377012397650413
28715,0.07349137602483766
28716,0.0729998123688891
28717,0.0723763335320036
28718,0.07164796844748086
28719,0.0708691788029399
28720,0.07009859748662134
28721,0.06941247720869778
28722,0.06881520003205834
28723,0.06814168377125102
28724,0.06741827233084492
28725,0.06688207169235737
28726,0.06696804474248576
28727,0.06813676699355051
28728,0.07084913660320252
28729,0.07503289519471137
28730,0.0801699620830636
28731,0.08581554802643712
28732,0.09170670290963114
28733,0.09768152964808922
28734,0.10361580980017197
28735,0.10938723689650029
28736,0.11484822454936523
28737,0.11979751308164448
28738,0.12398538364450284
28739,0.1270512306408483
28740,0.12855228489200746
28741,0.1279155231142351
28742,0.12476987102566166
28743,0.11927919935147312
28744,0.11189593015800457
28745,0.10267189439877955
28746,0.09213378671028442
28747,0.08075071763862413
28748,0.06889422917908748
28749,0.056796155501066925
28750,0.04455458739627713
28751,0.032395063144111204
28752,0.020437490542169475
28753,0.008591522791838
28754,-0.0031691908618813837
28755,-0.01492009285150117
28756,-0.02670546419929317
28757,-0.03839608284123472
28758,-0.05005661848830664
28759,-0.061748308227055
28760,-0.07350363079463997
28761,-0.08533053071343638
28762,-0.09721668405249159
28763,-0.10913355759569532
28764,-0.12110498672051366
28765,-0.1333321879111494
28766,-0.14585715409183608
28767,-0.15870418523105048
28768,-0.17189569416275358
28769,-0.18503357941375004
28770,-0.19789207667235728
28771,-0.21037794408623722
28772,-0.22238950205214275
28773,-0.2340073556191077
28774,-0.24519607824716602
28775,-0.25580803126709917
28776,-0.26557132063700595
28777,-0.2744046468006811
28778,-0.2822385283221432
28779,-0.28910173069629386
28780,-0.29499086161655896
28781,-0.2998566915226311
28782,-0.30363546738735336
28783,-0.3062569394074778
28784,-0.3076921665208334
28785,-0.3079256667158156
28786,-0.3071956018980624
28787,-0.3055096175223732
28788,-0.3028630800591157
28789,-0.2992707364405134
28790,-0.294754435653986
28791,-0.28934221249560266
28792,-0.28306750823964544
28793,-0.2759675595385995
28794,-0.2680828077204974
28795,-0.25951458623243207
28796,-0.2505566534555257
28797,-0.2411084202123731
28798,-0.23125730259320584
28799,-0.22105911160144717
28800,-0.21062462684067657
28801,-0.20009785025831986
28802,-0.18953539732459174
28803,-0.17898823828671923
28804,-0.16850274396350404
28805,-0.15812182032698516
28806,-0.14788713987468474
28807,-0.13784170872719592
28808,-0.1280338382166996
28809,-0.11851974506327925
28810,-0.10936380377462339
28811,-0.10063766821207173
28812,-0.09241732588972422
28813,-0.08477988765710175
28814,-0.07780095001735418
28815,-0.07155283018781823
28816,-0.06610406726198735
28817,-0.06151885135114856
28818,-0.05785750447663463
28819,-0.05502972912289792
28820,-0.05243239746168986
28821,-0.05000820750851964
28822,-0.04777209286301265
28823,-0.04573738775073284
28824,-0.04391626076974922
28825,-0.042319729449339066
28826,-0.04095798208580703
28827,-0.039840450309220385
28828,-0.038946868264266354
28829,-0.03808342469619113
28830,-0.03721202708703648
28831,-0.03633167588369064
28832,-0.03544146817800393
28833,-0.034540700711982064
28834,-0.033629017360790825
28835,-0.032706542642839107
28836,-0.031773996597702615
28837,-0.03083278876725094
28838,-0.029885068468079496
28839,-0.028933750321154313
28840,-0.027982490564662708
28841,-0.027035632582645422
28842,-0.02609812286421384
28843,-0.025175406751271157
28844,-0.024273317841512543
28845,-0.023397953150135573
28846,-0.022555604738973407
28847,-0.021752609588150902
28848,-0.02099530288308781
28849,-0.02028997594735367
28850,-0.019642782466000434
28851,-0.019058812491068403
28852,-0.01849213802957058
28853,-0.017917050118895148
28854,-0.01733703193657935
28855,-0.008583722708620982
28856,-0.008583722708620982
28857,-0.008583722708620982
28858,-0.008583722708620982
28859,-0.008583722708620982
28860,-0.008521478956725425
28861,-0.008258834860475408
28862,-0.007803930519033242
28863,-0.007171196154756521
28864,-0.006363889611940168
28865,-0.0052722805487489584
28866,-0.003916530863296188
28867,-0.002313130863696212
28868,-0.00047801884608309744
28869,0.0015728496109669284
28870,0.003823523192401431
28871,0.006258097589853042
28872,0.008860780096737561
28873,0.011615821157044667
28874,0.014507736388456278
28875,0.017521578033107048
28876,0.02064309581849577
28877,0.023857724285863247
28878,0.027151295428409137
28879,0.03051004786750178
28880,0.03392095615358073
28881,0.03737154958393102
28882,0.0408500972648532
28883,0.04434075397607327
28884,0.04771958870063228
28885,0.05086229624227458
28886,0.053710345960759916
28887,0.05626428648494155
28888,0.05851133486123333
28889,0.06044023049589952
28890,0.06205994283044635
28891,0.06337978957756392
28892,0.06440910335562326
28893,0.06515688296773783
28894,0.06563134419535842
28895,0.0658393231470112
28896,0.06578549121427246
28897,0.0654881468508937
28898,0.06537714360179847
28899,0.06562656475821327
28900,0.06620051845095146
28901,0.06705405104222822
28902,0.068199099424611
28903,0.0695752418742218
28904,0.07106488481506551
28905,0.07252936023987062
28906,0.07382685055922253
28907,0.07495493016889138
28908,0.07595021986637861
28909,0.07649103960739702
28910,0.07661614898825964
28911,0.07660807183233814
28912,0.07651454518546724
28913,0.07624330590747573
28914,0.07567886425221486
28915,0.07490222500292895
28916,0.07399725942582934
28917,0.07304092337466422
28918,0.07208319801288164
28919,0.07118814270656897
28920,0.07042186883396867
28921,0.06985667350990914
28922,0.06949413983250483
28923,0.06914339752060893
28924,0.06882821170068996
28925,0.06882980731527688
28926,0.06966397145430447
28927,0.07157794452781097
28928,0.07453165714284038
28929,0.0782714725603925
28930,0.08249988277940268
28931,0.08697381858644258
28932,0.09150698745922058
28933,0.09594306962838355
28934,0.10012839165554956
28935,0.1038889671258883
28936,0.10702631499179396
28937,0.10933320364310015
28938,0.11046755815644801
28939,0.110030809257982
28940,0.10774873647098095
28941,0.10350973925601366
28942,0.09739831749103914
28943,0.08974859640454323
28944,0.08063555153871196
28945,0.07011376380759468
28946,0.05863735006558851
28947,0.0465996105923584
28948,0.03419662134430823
28949,0.021712138895548416
28950,0.009470350241666746
28951,-0.0023096097766317457
28952,-0.01368721379488333
28953,-0.024710443737623225
28954,-0.03539703230955456
28955,-0.04588910475880425
28956,-0.05633847856724398
28957,-0.06683041788674195
28958,-0.07735638531817085
28959,-0.08795745236881641
28960,-0.09864857819054473
28961,-0.10942008189054922
28962,-0.12034479960759326
28963,-0.13159131078458594
28964,-0.14313739412363694
28965,-0.15499235333719855
28966,-0.1670355209426738
28967,-0.1790154241306184
28968,-0.1908215651796482
28969,-0.2023670993971801
28970,-0.2137721598594509
28971,-0.2249992317243387
28972,-0.23591495952898386
28973,-0.246382850432996
28974,-0.2561209955678281
28975,-0.26504376203491053
28976,-0.2730771951233061
28977,-0.2801771659071148
28978,-0.2863877808194639
28979,-0.2916641269876088
28980,-0.295937489738591
28981,-0.2991272373933392
28982,-0.30119241592474366
28983,-0.3021007289887453
28984,-0.30184145210692404
28985,-0.3007459450378316
28986,-0.2988127334164152
28987,-0.29592758725257484
28988,-0.29210117190907975
28989,-0.2873516732092474
28990,-0.2817040342624327
28991,-0.27518913993384203
28992,-0.2678422316246137
28993,-0.25974371281842445
28994,-0.25118154785978547
28995,-0.24234906348145424
28996,-0.23301680706791855
28997,-0.22329070086685443
28998,-0.21333791484279857
28999,-0.20322707973127943
29000,-0.19301951363588293
29001,-0.18277262933806646
29002,-0.17254009395730857
29003,-0.162371836786811
29004,-0.15231574093840586
29005,-0.14241881749708296
29006,-0.1327294089252439
29007,-0.12329931450207418
29008,-0.11418537817213543
29009,-0.10544998463600355
29010,-0.09716034175355621
29011,-0.08938682714912217
29012,-0.082200971273154
29013,-0.07567354565088845
29014,-0.06987350060338546
29015,-0.06486671609743262
29016,-0.0607159779528549
29017,-0.05746377863493456
29018,-0.05460784241182307
29019,-0.051906076908164664
29020,-0.0493752534463214
29021,-0.04703057869606847
29022,-0.04488573511302996
29023,-0.04295329446122753
29024,-0.041244707659127265
29025,-0.03977064334522063
29026,-0.03854097651868481
29027,-0.0375650163606532
29028,-0.036710438971439864
29029,-0.03584779559995722
29030,-0.03497675209925683
29031,-0.034097022480208655
29032,-0.03320846915617027
29033,-0.03231127506216631
29034,-0.031406020262610926
29035,-0.030493782057544636
29036,-0.02957621341783714
29037,-0.028655583468369203
29038,-0.02773480263666679
29039,-0.026817402921171286
29040,-0.025907504255935257
29041,-0.025009747269859266
29042,-0.024129218284893974
29043,-0.02327135530272575
29044,-0.022441853609985782
29045,-0.021646613107527662
29046,-0.020891602766100827
29047,-0.02018283042177807
29048,-0.019526269273302435
29049,-0.01892784230098836
29050,-0.018388392602839927
29051,-0.017853916205319717
29052,-0.01731082631336987
29053,-0.016762461485590546
29054,-0.008583722708620982
29055,-0.008583722708620982
29056,-0.008583722708620982
29057,-0.008583722708620982
29058,-0.008583722708620982
29059,-0.008583722708620982
29060,-0.008530161199108318
29061,-0.008291160757215808
29062,-0.007873618851017743
29063,-0.007270567535304159
29064,-0.006328921193492952
29065,-0.005087887221972915
29066,-0.003596015413506712
29067,-0.0018688229827508057
29068,7.818723690819528e-05
29069,0.0022295815472753093
29070,0.004569932890583819
29071,0.007084005254268452
29072,0.009756703171692038
29073,0.012573145043985138
29074,0.015518781198694036
29075,0.018580013928597365
29076,0.021743277219075808
29077,0.02499513223031962
29078,0.028322554717905547
29079,0.03171326317885651
29080,0.035155497452198765
29081,0.03863836911056014
29082,0.04214958619057402
29083,0.04557507733028717
29084,0.04882132093638751
29085,0.051795981473939025
29086,0.054493889253055934
29087,0.05691729797226898
29088,0.05906925948160459
29089,0.06095365311086544
29090,0.06256887957113712
29091,0.06390959321402963
29092,0.06498525889783756
29093,0.06580527843140688
29094,0.0663780245724774
29095,0.066710154581114
29096,0.06680976429549776
29097,0.06701286877701083
29098,0.0675955827132592
29099,0.06853540762658285
29100,0.0698586621190356
29101,0.07154281634081032
29102,0.07348877936762158
29103,0.07556004910461078
29104,0.07757748879570511
29105,0.07933217633768444
29106,0.08063458331207933
29107,0.08134287968240902
29108,0.08138024580208361
29109,0.08089272514780524
29110,0.07998812121042241
29111,0.07899315412338112
29112,0.07804816984186891
29113,0.07716291389259608
29114,0.07614110422571176
29115,0.07503758138738778
29116,0.07392243464106216
29117,0.07286279037330522
29118,0.07188952907950916
29119,0.07106194614047986
29120,0.07036787783628716
29121,0.06976491833957206
29122,0.06934774177899354
29123,0.06923845842878945
29124,0.06942861475011824
29125,0.07000690539554502
29126,0.07114630865286503
29127,0.07301691059588852
29128,0.07548736329523816
29129,0.07835436437058624
29130,0.08141612362079086
29131,0.08449074347024224
29132,0.08741060528895177
29133,0.09000808112283583
29134,0.0921058437160857
29135,0.09356049429451652
29136,0.09414712585542626
29137,0.09358948699144143
29138,0.091606809643114
29139,0.0879710411552937
29140,0.0826122170272373
29141,0.07570009935073288
29142,0.0674540360705822
29143,0.05814899514606551
29144,0.04758213298760256
29145,0.03595757586199103
29146,0.02362424710668099
29147,0.010815850334199744
29148,-0.002007175649450983
29149,-0.014383363075160227
29150,-0.025949447210429133
29151,-0.03661727793407044
29152,-0.04648905517906223
29153,-0.05579876063856912
29154,-0.06481811969334314
29155,-0.0737732976268314
29156,-0.08281897452101107
29157,-0.09204357651746378
29158,-0.10146505117052802
29159,-0.11101898376753092
29160,-0.12084847512450968
29161,-0.13105324255373507
29162,-0.1416137825480989
29163,-0.15243099671116436
29164,-0.16329068398206578
29165,-0.17416064604928758
29166,-0.18488364664794285
29167,-0.19552713740523756
29168,-0.20622918737690962
29169,-0.2169391621119758
29170,-0.22751558703635283
29171,-0.23772085333403714
29172,-0.24730415646147372
29173,-0.256185729283308
29174,-0.264290453331102
29175,-0.27154557526742795
29176,-0.2779628602919502
29177,-0.28354048211898353
29178,-0.28820371276664036
29179,-0.29186567497164384
29180,-0.29447548471026086
29181,-0.2959895879806164
29182,-0.2963717100118144
29183,-0.2956244502080864
29184,-0.29410050963171736
29185,-0.2918752591539279
29186,-0.2887409346526083
29187,-0.2846655398943682
29188,-0.2796643748829601
29189,-0.27376006199933123
29190,-0.266981683507413
29191,-0.2594497371145986
29192,-0.2512889062081188
29193,-0.24278056100169143
29194,-0.23407626556884278
29195,-0.22498874350538267
29196,-0.21557317402212625
29197,-0.2059299127845233
29198,-0.19612719477184581
29199,-0.18622706240191314
29200,-0.1762886619038469
29201,-0.16636800826979645
29202,-0.15651807002141788
29203,-0.14679033710249995
29204,-0.13723558882680106
29205,-0.12790546678949838
29206,-0.1188538751327711
29207,-0.11013800670911944
29208,-0.10181867202869617
29209,-0.09395992591180438
29210,-0.08662806407918189
29211,-0.07989033827026264
29212,-0.07381368500830499
29213,-0.06846369813393667
29214,-0.06390386986332491
29215,-0.060195406715607934
29216,-0.05709733288751784
29217,-0.05414194446736794
29218,-0.051339695982802844
29219,-0.04870735035708037
29220,-0.04626006877792257
29221,-0.04401182193668689
29222,-0.0419753678385638
29223,-0.040162505225029344
29224,-0.03858425253749918
29225,-0.037250933841248106
29226,-0.03617227783841202
29227,-0.03530834408008875
29228,-0.03445871834837921
29229,-0.03360117614723569
29230,-0.03273597008769656
29231,-0.03186346856389683
29232,-0.030984310869005088
29233,-0.030099467273612134
29234,-0.029210324279188904
29235,-0.028318746169145214
29236,-0.027427118902245116
29237,-0.026538360344297705
29238,-0.02565591997980284
29239,-0.024783746563077042
29240,-0.02392624199718472
29241,-0.023088200513442958
29242,-0.02227473858059782
29243,-0.021491224448576127
29244,-0.0207432049371663
29245,-0.020036328323576096
29246,-0.019376323543236856
29247,-0.018768894134879834
29248,-0.018219712606752345
29249,-0.01772117531064594
29250,-0.017217958797808984
29251,-0.016706081133099245
29252,-0.01618876687403949
29253,-0.008583722708620982
29254,-0.008583722708620982
29255,-0.008583722708620982
29256,-0.008583722708620982
29257,-0.008583722708620982
29258,-0.008583722708620982
29259,-0.008583722708620982
29260,-0.00854685709551974
29261,-0.008343412645765715
29262,-0.007942920982592413
29263,-0.007189589456058067
29264,-0.006083060980452908
29265,-0.004705335466536804
29266,-0.003088614496485962
29267,-0.0012479695303281432
29268,0.0008016034707473765
29269,0.0030452187238364003
29270,0.005468165848009817
29271,0.008055848957081875
29272,0.010793990241058093
29273,0.013668579021745866
29274,0.016666266842175106
29275,0.019774478797488622
29276,0.02298046342211655
29277,0.026271965184155865
29278,0.029637215072646866
29279,0.033065248320920976
29280,0.036545668438793304
29281,0.040068814867866766
29282,0.04353598086816202
29283,0.046862586235982766
29284,0.04995932481081557
29285,0.052795545715651225
29286,0.05537414454395035
29287,0.05769883362637157
29288,0.05977420027564659
29289,0.06160558792398809
29290,0.06319893781188894
29291,0.06456066512282553
29292,0.06569728914032577
29293,0.06661494741899023
29294,0.0673149794334445
29295,0.06780188751535755
29296,0.06832184083115775
29297,0.06920890302821087
29298,0.0705428105761971
29299,0.07235378388247225
29300,0.07457901152946825
29301,0.077123975913167
29302,0.07984365148271248
29303,0.08251842355579007
29304,0.08484440949048755
29305,0.08649594313494025
29306,0.08716529623883405
29307,0.08666977097529745
29308,0.08539973898762762
29309,0.08355472327646717
29310,0.081614334928492
29311,0.0798006396083029
29312,0.078201457692172
29313,0.07684994942338112
29314,0.07558810444741959
29315,0.07435378157249346
29316,0.07318968654618482
29317,0.07215011095396862
29318,0.0711741320527446
29319,0.07022147967095202
29320,0.06935870222219488
29321,0.0686670270776073
29322,0.06824253176266963
29323,0.06818797138488185
29324,0.06859079094740099
29325,0.0693810067877684
29326,0.07045382499695951
29327,0.07177265524476209
29328,0.07335636200006194
29329,0.07505678212825383
29330,0.0767080918596894
29331,0.07814642392756158
29332,0.0792052870751769
29333,0.07976116699108399
29334,0.07965618808968716
29335,0.07868211099877465
29336,0.07662195002520593
29337,0.07327261236422805
29338,0.06848067828599612
29339,0.06218034579766337
29340,0.054419589066704056
29341,0.045437671287455454
29342,0.035498336242649836
29343,0.024729303133340923
29344,0.0128859347266906
29345,0.00014334674555067505
29346,-0.01316104226862402
29347,-0.026427946464411007
29348,-0.03892342793174888
29349,-0.050049739556833284
29350,-0.05971049458566333
29351,-0.06816893128381467
29352,-0.07587356800499498
29353,-0.08325548349886586
29354,-0.09061882936300537
29355,-0.09814336649041568
29356,-0.1059180657952191
29357,-0.11400024381424474
29358,-0.12257226763368209
29359,-0.1316534505207391
29360,-0.14109195473292896
29361,-0.15069384097344926
29362,-0.16039499237595511
29363,-0.170138187119185
29364,-0.18000697368129662
29365,-0.18996231288501542
29366,-0.199939374733732
29367,-0.20997280095111917
29368,-0.22004625661131472
29369,-0.2298637251605113
29370,-0.2391676649811101
29371,-0.24788221971509247
29372,-0.25593199624225726
29373,-0.26324291557523327
29374,-0.2697657457168849
29375,-0.2755357278370908
29376,-0.28048337420447766
29377,-0.2845196699332662
29378,-0.28758602674258626
29379,-0.2896291213904312
29380,-0.2906014968113542
29381,-0.2904624382624384
29382,-0.28924053093989194
29383,-0.28729392281334676
29384,-0.2846828594323076
29385,-0.2812906785530671
29386,-0.27695424908676636
29387,-0.27168518064077823
29388,-0.2655224414198629
29389,-0.25860514654645145
29390,-0.2510000241166643
29391,-0.24285615997989912
29392,-0.2345450237542516
29393,-0.22612880860075232
29394,-0.21734904310592656
29395,-0.20823393545509944
29396,-0.19887976502821955
29397,-0.18936839953073026
29398,-0.1797634113695386
29399,-0.17012550798804127
29400,-0.1605123280868355
29401,-0.15097954238422404
29402,-0.14158110566843976
29403,-0.13237044076726687
29404,-0.12340105843805925
29405,-0.11472815714146548
29406,-0.10640889965220046
29407,-0.09850279708520215
29408,-0.0910714854973472
29409,-0.08417814186891012
29410,-0.07788664311473079
29411,-0.07226069416832036
29412,-0.0673630147611332
29413,-0.06325496511778866
29414,-0.059875554991447935
29415,-0.056687534183860085
29416,-0.053635096524153734
29417,-0.050736043818886925
29418,-0.048006855513114226
29419,-0.04546261428421131
29420,-0.043117242382732006
29421,-0.04098371227025215
29422,-0.03907400062178123
29423,-0.03739941316485341
29424,-0.0359705324499177
29425,-0.03479749530523362
29426,-0.03388414839731131
29427,-0.033051222898065384
29428,-0.0322108455849681
29429,-0.03136370446777707
29430,-0.03051063342409567
29431,-0.029652664233783665
29432,-0.028791083025854668
29433,-0.027927553064545047
29434,-0.027064128411802665
29435,-0.02620329781680296
29436,-0.02534800450905154
29437,-0.02450163716426194
29438,-0.02366801601770696
29439,-0.022851354040633858
29440,-0.022056210995605945
29441,-0.021287438109369654
29442,-0.020550122580718897
29443,-0.019849523758551486
29444,-0.01919102219061666
29445,-0.018580058903262395
29446,-0.018022118337098877
29447,-0.017522650561972802
29448,-0.01706018928711867
29449,-0.016587288584977447
29450,-0.016105834831587163
29451,-0.015618900355130244
29452,-0.008583722708620982
29453,-0.008583722708620982
29454,-0.008583722708620982
29455,-0.008583722708620982
29456,-0.008583722708620982
29457,-0.008583722708620982
29458,-0.008583722708620982
29459,-0.008583722708620982
29460,-0.008566487683193395
29461,-0.008368270562620867
29462,-0.00780791093446059
29463,-0.00688559825345575
29464,-0.005633205627763859
29465,-0.004129709597088117
29466,-0.002398173694869834
29467,-0.00045316162620466895
29468,0.0016908987390856257
29469,0.004019752251200855
29470,0.006519362557606122
29471,0.009175950299712552
29472,0.011976049959557568
29473,0.014906605934187491
29474,0.017955541541177625
29475,0.02111100745504612
29476,0.024361323953936847
29477,0.027695290141165067
29478,0.031102502249547494
29479,0.03457311103804118
29480,0.03809816930430317
29481,0.041600810916889414
29482,0.04498144001204493
29483,0.04819320697317605
29484,0.05116089705332226
29485,0.05388645257049327
29486,0.056374141333649125
29487,0.05862920239901771
29488,0.06065762764386906
29489,0.06246618300934087
29490,0.06406225839178624
29491,0.06545369786501101
29492,0.06664856452520647
29493,0.06765480915063571
29494,0.06847978714811824
29495,0.06929371853479731
29496,0.07047179493343088
29497,0.07219687885015141
29498,0.07445277846509227
29499,0.07719170166544365
29500,0.08033858204695832
29501,0.08376512157244644
29502,0.08723879853169052
29503,0.09034373926965578
29504,0.09248368569603627
29505,0.0931051513193096
29506,0.09218852502254203
29507,0.0901352272571351
29508,0.08738538419237395
29509,0.08451645156496772
29510,0.081867787386648
29511,0.07950822026760122
29512,0.0774756700371926
29513,0.07579087723551833
29514,0.0743272144935574
29515,0.07302743468553184
29516,0.07179557608475833
29517,0.07056467649743635
29518,0.06935155587282456
29519,0.06821043536056468
29520,0.06720677393814566
29521,0.06640995940475822
29522,0.06588632806076215
29523,0.06568449174808969
29524,0.06581772329978228
29525,0.06625165941728746
29526,0.06688013877177226
29527,0.06748329530044636
29528,0.06794142907567716
29529,0.06823590403397335
29530,0.06826110289840953
29531,0.0678983596965181
29532,0.06703184223950655
29533,0.06549286782950706
29534,0.06310690974886768
29535,0.05970268766450537
29536,0.055129062282250486
29537,0.04927674549061834
29538,0.04210009970004796
29539,0.03362855773206578
29540,0.0239635722321377
29541,0.013289312732461107
29542,0.001897471211569247
29543,-0.010253626254679064
29544,-0.023447136414722715
29545,-0.037267795068123256
29546,-0.05104966902283792
29547,-0.06383657809050362
29548,-0.074573016418548
29549,-0.08296275408187903
29550,-0.0896191508731175
29551,-0.0954162229296699
29552,-0.10099277563550413
29553,-0.10669884097020978
29554,-0.11269918132642034
29555,-0.11916404051875565
29556,-0.1262158270798176
29557,-0.13372733349215188
29558,-0.14162341120175992
29559,-0.14984104693439912
29560,-0.15832007896006894
29561,-0.16710982524241313
29562,-0.17615990727339564
29563,-0.18541016063914945
29564,-0.1947635131953117
29565,-0.20416632774182486
29566,-0.21356899957573572
29567,-0.2228375246458247
29568,-0.23174386316810236
29569,-0.24017085159580143
29570,-0.2480438461983015
29571,-0.2552886188553616
29572,-0.2618325133232782
29573,-0.26768584220187724
29574,-0.27281057145594845
29575,-0.27712075278127285
29576,-0.2805518637652197
29577,-0.283042695415785
29578,-0.2845362049226433
29579,-0.2849804553154952
29580,-0.2843297121788239
29581,-0.2826558371761157
29582,-0.280297133726243
29583,-0.27727341208708495
29584,-0.2735643779804996
29585,-0.26895778568100553
29586,-0.26348413662283043
29587,-0.25725773311734457
29588,-0.2503478164387439
29589,-0.24281530031141757
29590,-0.23486325721606807
29591,-0.22679256613307414
29592,-0.21863743734280444
29593,-0.21013829094113487
29594,-0.20130796977358278
29595,-0.19222515069369153
29596,-0.1829886154170201
29597,-0.17366602420243224
29598,-0.16431946540167267
29599,-0.15500846676626714
29600,-0.1457900995948935
29601,-0.13672018941375128
29602,-0.12785366822928265
29603,-0.1192455512875619
29604,-0.11095127124686556
29605,-0.10302777547827564
29606,-0.0955333601259296
29607,-0.08852768788551521
29608,-0.0820714128115575
29609,-0.07622565618925149
29610,-0.07105139986915959
29611,-0.06660892731813912
29612,-0.06292483730347115
29613,-0.05952103001175276
29614,-0.05623638272440102
29615,-0.05308936593589773
29616,-0.05009712011026526
29617,-0.04727563534149909
29618,-0.044639758676277154
29619,-0.042203400393098355
29620,-0.03997944203711455
29621,-0.03798006213491729
29622,-0.03621666665803731
29623,-0.034700083854943164
29624,-0.03344071376420148
29625,-0.03244851796076949
29626,-0.03163172137209868
29627,-0.030811654860555288
29628,-0.02998567571318033
29629,-0.02915499104807361
29630,-0.028320968872409945
29631,-0.0274851843284052
29632,-0.026649531327361413
29633,-0.025816230073940714
29634,-0.02498786750388596
29635,-0.024167411975899483
29636,-0.023358226377536862
29637,-0.02256401093181971
29638,-0.021788839013288513
29639,-0.021037080078191047
29640,-0.02031336614703859
29641,-0.019622539942722974
29642,-0.018969633095540055
29643,-0.018359776445930183
29644,-0.017798185691447335
29645,-0.017290114673807987
29646,-0.01684047134687536
29647,-0.016408280482555045
29648,-0.01596475865669895
29649,-0.015512912888489078
29650,-0.01505567975245674
29651,-0.008583722708620982
29652,-0.008583722708620982
29653,-0.008583722708620982
29654,-0.008583722708620982
29655,-0.008583722708620982
29656,-0.008583722708620982
29657,-0.008583722708620982
29658,-0.008583722708620982
29659,-0.008583722708620982
29660,-0.008533832302427208
29661,-0.008170024516206171
29662,-0.007441568945404738
29663,-0.006367422505980514
29664,-0.004984290037013821
29665,-0.003364825395817206
29666,-0.001527387579684905
29667,0.0005140183196128416
29668,0.0027456053657182278
29669,0.005153745444086966
29670,0.007725158289985018
29671,0.010446864983480991
29672,0.01330625734998031
29673,0.01629135985727847
29674,0.019391141988471916
29675,0.022594501180765794
29676,0.02589083066764625
29677,0.02927005137636565
29678,0.032722874288345985
29679,0.036240742850255386
29680,0.03976895559924753
29681,0.04319132791812625
29682,0.04649191263703517
29683,0.04958311753312922
29684,0.0524462713540164
29685,0.05508603425137816
29686,0.057507991457717775
29687,0.05971869678012896
29688,0.061725461612551
29689,0.06353640464052182
29690,0.06516033243286161
29691,0.0666066061749396
29692,0.06788504159331431
29693,0.06900558173168661
29694,0.07008483360054171
29695,0.07158824180906685
